"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2022-09-19T04:00:00.000Z","30,723","31,027","29,250","29,590","-4.00","-4.20","134,198"
"2022-09-26T04:00:00.000Z","29,537","29,812","28,716","28,726","-2.92","-3.13","159,036"
"2022-10-03T04:00:00.000Z","28,855","30,454","28,855","29,297","1.99","1.78","175,063"
"2022-10-10T04:00:00.000Z","29,419","30,429","28,661","29,635","1.15","0.9490","183,712"
"2022-10-17T04:00:00.000Z","30,060","31,119","29,998","31,083","4.89","4.68","183,192"
"2022-10-24T04:00:00.000Z","31,187","32,890","31,161","32,862","5.72","5.52","200,949"
"2022-10-31T04:00:00.000Z","32,754","33,072","31,727","32,403","-1.40","-1.60","190,207"
"2022-11-07T05:00:00.000Z","32,454","33,818","32,425","33,748","4.15","3.94","196,379"
"2022-11-14T05:00:00.000Z","33,662","33,987","33,240","33,746","-0.0064","-0.2113","169,406"
"2022-11-21T05:00:00.000Z","33,760","34,387","33,559","34,347","1.78","1.58","100,131"
"2022-11-28T05:00:00.000Z","34,276","34,596","33,584","34,430","0.2412","0.0364","177,831"
"2022-12-05T05:00:00.000Z","34,336","34,336","33,419","33,476","-2.77","-2.97","148,451"
"2022-12-12T05:00:00.000Z","33,520","34,712","32,655","32,920","-1.66","-1.87","229,184"
"2022-12-19T05:00:00.000Z","32,921","33,438","32,573","33,204","0.8611","0.6562","152,521"
"2022-12-27T05:00:00.000Z","33,224","33,388","32,848","33,147","-0.1707","-0.3755","104,235"
"2023-01-03T05:00:00.000Z","33,149","33,711","32,812","33,631","1.46","1.25","145,012"
"2023-01-09T05:00:00.000Z","33,664","34,342","33,422","34,303","2.00","1.79","148,131"
"2023-01-17T05:00:00.000Z","34,222","34,270","32,949","33,375","-2.70","-2.91","140,071"
"2023-01-23T05:00:00.000Z","33,440","34,164","33,273","33,978","1.81","1.60","178,551"
"2023-01-30T05:00:00.000Z","33,909","34,335","33,581","33,926","-0.1532","-0.3581","194,414"
"2023-02-06T05:00:00.000Z","33,874","34,253","33,592","33,869","-0.1672","-0.3721","161,938"
